Gene	average_expression	Freq	Gene_category	Proportion_zero
ENSDARG00000093919	0.14265529818455197	1508	high zero count	0.1309823677581864
ENSDARG00000093931	0.28537708598661543	593	other	0.0515069920958916
ENSDARG00000093932	1.596033473383935	1370	high zero count	0.11899591765829931
ENSDARG00000093936	0.5648772023184327	3269	high zero count	0.28393989403283243
ENSDARG00000093945	1.4619538616366583	112	other	0.009728133414401112
ENSDARG00000093972	-0.03874769246828074	860	other	0.0746981672891514
ENSDARG00000093978	-0.015471249260486177	103	other	0.008946408407886736
ENSDARG00000093997	0.24552911845764924	653	other	0.056718492139320766
ENSDARG00000093999	-0.140881330427025	130	other	0.011291583427429861
ENSDARG00000094004	0.5526803706462251	200	other	0.017371666811430556
ENSDARG00000094010	0.18761278271362403	183	other	0.01589507513245896
ENSDARG00000094017	0.04321648849329823	508	other	0.04412403370103361
ENSDARG00000094018	0.3128737247681811	905	other	0.07860679232172327
ENSDARG00000094023	-0.1924289159092355	1742	high zero count	0.15130721792756016
ENSDARG00000094025	-0.0058045584390440065	314	other	0.027273516893945974
ENSDARG00000094041	1.8586208484733047	312	other	0.02709980022583167
ENSDARG00000094043	0.16495058495603246	84	other	0.007296100060800834
ENSDARG00000094067	1.1156093745619944	580	other	0.05037783375314862
ENSDARG00000094085	0.6515018394953852	1567	high zero count	0.1361070094675584
ENSDARG00000094089	1.8755793393797273	538	other	0.0467297837227482
ENSDARG00000094097	0.6377740873976959	202	other	0.017545383479544863
ENSDARG00000094107	-0.12550046362416262	137	other	0.011899591765829932
ENSDARG00000094110	0.7838467706858093	1799	high zero count	0.15625814296881785
ENSDARG00000094112	-0.03730369581286748	342	other	0.02970555024754625
ENSDARG00000094114	-0.1873411097385213	1760	high zero count	0.1528706679405889
ENSDARG00000094128	-0.12301024158647879	536	other	0.046556067054633894
ENSDARG00000094132	-0.05501110347340802	2932	high zero count	0.25466863545557195
ENSDARG00000094133	1.341189743074183	163	other	0.014157908451315903
ENSDARG00000094160	0.08131401813227501	2217	high zero count	0.19256492660470773
ENSDARG00000094181	0.3484275093511195	121	other	0.010509858420915487
ENSDARG00000094186	0.10472592654677991	887	other	0.07704334230869452
ENSDARG00000094191	0.39131539266799675	72	other	0.006253800052115
ENSDARG00000094204	0.3761340771326692	487	other	0.042300008685833404
ENSDARG00000094210	1.9306979297592812	305	other	0.026491791887431598
ENSDARG00000094215	0.6269396716779445	1572	high zero count	0.13654130113784418
ENSDARG00000094235	0.07372213303637773	1225	high zero count	0.10640145922001217
ENSDARG00000094258	0.343430191871133	155	other	0.013463041778858681
ENSDARG00000094263	0.8800136591339178	220	other	0.019108833492573613
ENSDARG00000094277	0.5881819059794987	122	other	0.010596716754972639
ENSDARG00000094281	-0.004256275783613383	1385	high zero count	0.1202987926691566
ENSDARG00000094282	-0.21426548221272998	1853	high zero count	0.16094849300790412
ENSDARG00000094300	0.7515372315561121	54	other	0.00469035003908625
ENSDARG00000094324	0.7173848378375655	97	other	0.00842525840354382
ENSDARG00000094332	0.06733262399466883	190	other	0.01650308347085903
ENSDARG00000094336	0.12566091995616252	870	other	0.07556675062972293
ENSDARG00000094345	-0.024742209195588484	1213	high zero count	0.10535915921132633
ENSDARG00000094366	0.5273489733864751	1860	high zero count	0.16155650134630417
ENSDARG00000094380	0.017955369480211817	156	other	0.013549900112915835
ENSDARG00000094392	0.10711819448184724	380	other	0.03300616694171806
ENSDARG00000094422	0.15182881829386918	1354	high zero count	0.11760618431338488
ENSDARG00000094423	0.6592934039710121	797	other	0.06922609224355077
ENSDARG00000094441	-0.14121480935539774	2071	high zero count	0.17988360983236343
ENSDARG00000094451	0.38305907024330865	611	other	0.053070442108920354
ENSDARG00000094457	1.0267399649861098	1975	high zero count	0.17154520976287674
ENSDARG00000094469	-0.05587312947493149	509	other	0.044210892035090765
ENSDARG00000094486	0.6766787597139442	908	other	0.07886736732389472
ENSDARG00000094488	0.1294899011242855	665	other	0.0577607921480066
ENSDARG00000094491	0.08895625045403008	1149	high zero count	0.09980022583166855
ENSDARG00000094512	0.007693549056817379	1235	high zero count	0.10727004256058369
ENSDARG00000094514	0.07068922548260646	1783	high zero count	0.1548684096239034
ENSDARG00000094526	0.21698844030423897	2277	high zero count	0.19777642664813688
ENSDARG00000094530	1.8272396102356687	1475	high zero count	0.12811604273430036
ENSDARG00000094537	0.3641122087186246	526	other	0.045687483714062366
ENSDARG00000094547	0.1889291199255853	1242	high zero count	0.10787805089898375
ENSDARG00000094557	0.8193870466603121	1085	high zero count	0.09424129245201077
ENSDARG00000094577	0.21468704722489695	1771	high zero count	0.1538261096152176
ENSDARG00000094590	0.7638033471442434	216	other	0.018761400156345
ENSDARG00000094634	-0.09120689885218794	1031	other	0.08955094241292452
ENSDARG00000094646	0.5026078101814337	192	other	0.016676800138973335
ENSDARG00000094673	0.7470484378310491	71	other	0.006166941718057848
ENSDARG00000094695	0.5836962649039383	227	other	0.01971684183097368
ENSDARG00000094704	-0.07085795202044416	493	other	0.042821158690176324
ENSDARG00000094709	0.9354784292283772	7	other	6.080083384000695e-4
ENSDARG00000094714	0.1295424352538422	1559	high zero count	0.1354121427951012
ENSDARG00000094719	1.1006874820218138	787	other	0.06835750890297924
ENSDARG00000094725	-0.11590023149720872	1876	high zero count	0.16294623469121863
ENSDARG00000094729	0.20809308470427437	1863	high zero count	0.16181707634847564
ENSDARG00000094730	1.9253019082626757	1946	high zero count	0.1690263180752193
ENSDARG00000094732	0.15210351509084458	2427	high zero count	0.21080517675670982
ENSDARG00000094735	0.04161791137588327	365	other	0.031703291930860765
ENSDARG00000094738	-0.2258244544362476	1760	high zero count	0.1528706679405889
ENSDARG00000094752	0.2722936991134374	2036	high zero count	0.17684356814036306
ENSDARG00000094754	-0.09089101983343542	1545	high zero count	0.13419612611830106
ENSDARG00000094792	0.1901632886793603	506	other	0.04395031703291931
ENSDARG00000094811	-0.11948264891268633	2890	high zero count	0.2510205854251715
ENSDARG00000094821	1.1980747928291615	1348	high zero count	0.11708503430904195
ENSDARG00000094833	0.5530469395571429	207	other	0.017979675149830628
ENSDARG00000094836	0.8406137490915158	1362	high zero count	0.1183010509858421
ENSDARG00000094840	0.6062102653792256	1002	other	0.0870320507252671
ENSDARG00000094846	0.617230484099692	721	other	0.06262485885520716
ENSDARG00000094854	1.2715881106419584	1198	high zero count	0.10405628420046903
ENSDARG00000094881	0.3799341773099096	960	other	0.08338400069486668
ENSDARG00000094883	-0.10587190118140892	1177	high zero count	0.10223225918526882
ENSDARG00000094887	-0.10885033978110771	1052	high zero count	0.09137496742812473
ENSDARG00000094889	0.15305817837741845	280	other	0.02432033353600278
ENSDARG00000094892	-0.18788914407898666	1186	high zero count	0.1030139841917832
ENSDARG00000094899	0.004817041219517426	2497	high zero count	0.2168852601407105
ENSDARG00000094924	-0.26534863221836175	954	other	0.08286285069052375
ENSDARG00000094941	0.818229986478098	413	other	0.0358724919656041
ENSDARG00000094965	1.9023637498912274	213	other	0.018500825154173544
ENSDARG00000094977	0.18290726328532297	1103	high zero count	0.09580474246503952
ENSDARG00000094990	0.2845887185537933	1153	high zero count	0.10014765916789715
ENSDARG00000094992	0.28422454403589126	258	other	0.02240945018674542
ENSDARG00000095007	0.9241144979491629	67	other	0.005819508381829237
ENSDARG00000095019	0.33001629293512774	500	other	0.04342916702857639
ENSDARG00000095022	0.09658448710059588	268	other	0.023278033527316947
ENSDARG00000095030	-0.17007435041993926	625	other	0.05428645878572049
ENSDARG00000095034	0.9290095978507354	18	other	0.00156345001302875
ENSDARG00000095046	0.3192527588227574	714	other	0.06201685051680709
ENSDARG00000095056	0.7788490533316008	2055	high zero count	0.17849387648744897
ENSDARG00000095057	-0.01552873030641025	1452	high zero count	0.12611830105098584
ENSDARG00000095070	0.27809263113929833	552	other	0.047945800399548336
ENSDARG00000095076	0.45328104331848545	1860	high zero count	0.16155650134630417
ENSDARG00000095082	-0.26586884379031406	465	other	0.04038912533657604
ENSDARG00000095086	0.07604341363473568	74	other	0.006427516720229306
ENSDARG00000095108	-0.20261967011190737	463	other	0.04021540866846174
ENSDARG00000095130	0.4800610323557866	739	other	0.06418830886823591
ENSDARG00000095132	0.8825930725463795	501	other	0.04351602536263355
ENSDARG00000095135	0.623882493375081	759	other	0.06592547554937896
ENSDARG00000095142	-0.1485487998202633	1306	high zero count	0.11343698427864153
ENSDARG00000095147	1.165949538128092	654	other	0.05680535047337792
ENSDARG00000095152	-0.013512809423656581	376	other	0.032658733605489446
ENSDARG00000095157	1.5131648318577176	1060	high zero count	0.09206983410058195
ENSDARG00000095179	-0.19787029947911988	1350	high zero count	0.11725875097715625
ENSDARG00000095188	1.7743901639057988	343	other	0.029792408581603404
ENSDARG00000095191	-0.10756926399210293	530	other	0.046034917050290974
ENSDARG00000095193	-0.09094127904653558	588	other	0.051072700425605834
ENSDARG00000095224	-0.07808162902150301	743	other	0.06453574220446452
ENSDARG00000095236	1.4316762132874343	220	other	0.019108833492573613
ENSDARG00000095241	0.09171194428050783	1719	high zero count	0.14930947624424565
ENSDARG00000095268	0.36561583421719396	1020	other	0.08859550073829583
ENSDARG00000095273	2.263554344644138	78	other	0.006774950056457917
ENSDARG00000095281	-0.069400637891277	1516	high zero count	0.1316772344306436
ENSDARG00000095288	0.3421798803070332	205	other	0.01780595848171632
ENSDARG00000095295	0.03408964923276857	296	other	0.025710066880917225
ENSDARG00000095322	0.04406650756749735	1922	high zero count	0.16694171805784766
ENSDARG00000095332	0.43702687514204197	1690	high zero count	0.1467905845565882
ENSDARG00000095339	0.29022380946549475	483	other	0.041952575349604795
ENSDARG00000095388	-0.026259410936208986	1678	high zero count	0.14574828454790237
ENSDARG00000095427	1.375311962274178	354	other	0.030747850256232084
ENSDARG00000095432	0.29155183619351993	255	other	0.02214887518457396
ENSDARG00000095451	1.6542441379057375	123	other	0.010683575089029793
ENSDARG00000095459	0.5147613394924304	411	other	0.03569877529748979
ENSDARG00000095464	0.1933997262174874	685	other	0.059497958829149655
ENSDARG00000095483	-0.1577749684659122	1654	high zero count	0.14366368453053072
ENSDARG00000095508	-0.18414330793534034	1715	high zero count	0.148962042908017
ENSDARG00000095512	0.35221341699151415	1165	high zero count	0.101189959176583
ENSDARG00000095533	0.5703252579441155	514	other	0.04464518370537653
ENSDARG00000095538	0.21970879455011474	79	other	0.0068618083905150696
ENSDARG00000095556	2.4398868444308563	155	other	0.013463041778858681
ENSDARG00000095557	-0.1648792494248836	1192	high zero count	0.10353513419612612
ENSDARG00000095571	0.7707456586177361	575	other	0.04994354208286285
ENSDARG00000095577	-0.05124612004013239	1556	high zero count	0.13515156779292972
ENSDARG00000095580	0.3120828610602103	259	other	0.02249630852080257
ENSDARG00000095596	-0.2444232193352444	1214	high zero count	0.10544601754538348
ENSDARG00000095623	0.7193618131733968	594	other	0.051593850429948754
ENSDARG00000095653	0.9528954305600962	1446	high zero count	0.12559715104664293
ENSDARG00000095670	0.6778939602016839	339	other	0.029444975245374795
ENSDARG00000095675	-0.2220395645237726	1223	high zero count	0.10622774255189786
ENSDARG00000095678	0.48611434738119036	424	other	0.036827933640232784
ENSDARG00000095682	0.667447895457773	1242	high zero count	0.10787805089898375
ENSDARG00000095696	0.5776081685996358	1830	high zero count	0.1589507513245896
ENSDARG00000095698	0.11298810405106305	2046	high zero count	0.17771215148093458
ENSDARG00000095704	-0.1752482878180645	706	other	0.061321983844349864
ENSDARG00000095705	0.3464789755406876	184	other	0.01598193346651611
ENSDARG00000095708	0.5676006350189378	1035	other	0.08989837574915313
ENSDARG00000095721	0.820032478467039	492	other	0.04273430035611917
ENSDARG00000095724	1.3574507901202897	442	other	0.03839138365326153
ENSDARG00000095732	-0.013915046243535211	415	other	0.03604620863371841
ENSDARG00000095743	1.1738822414489112	81	other	0.007035525058629376
ENSDARG00000095754	0.1897868511107153	2013	high zero count	0.17484582645704855
ENSDARG00000095767	-0.16245377370217862	457	other	0.039694258664118826
ENSDARG00000095774	0.5672172673870892	308	other	0.026752366889603058
ENSDARG00000095779	0.5342299060848417	743	other	0.06453574220446452
ENSDARG00000095789	0.6922579955374031	1877	high zero count	0.16303309302527577
ENSDARG00000095796	0.46666354779756974	386	other	0.033527316946060974
ENSDARG00000095807	0.5915426062183767	1891	high zero count	0.1642491097020759
ENSDARG00000095810	1.2219700723909273	457	other	0.039694258664118826
ENSDARG00000095822	0.4723133115452185	2090	high zero count	0.1815339181794493
ENSDARG00000095831	0.05300497821903552	521	other	0.0452531920437766
ENSDARG00000095832	0.12436508295552332	3156	high zero count	0.2741249022843742
ENSDARG00000095833	0.12817323830597366	627	other	0.054460175453834796
ENSDARG00000095840	0.11038940635154582	617	other	0.05359159211326327
ENSDARG00000095863	1.1157381748657949	15	other	0.0013028750108572918
ENSDARG00000095879	0.9222410087613448	31	other	0.0026926083557717363
ENSDARG00000095890	-0.011546256388863063	639	other	0.05550247546252063
ENSDARG00000095896	0.5315238807933502	655	other	0.05689220880743508
ENSDARG00000095897	2.1701833139520508	18	other	0.00156345001302875
ENSDARG00000095904	0.5624893422341763	128	other	0.011117866759315557
ENSDARG00000095906	0.6218778934006413	1784	high zero count	0.15495526795796058
ENSDARG00000095908	2.18850079836379	113	other	0.009814991748458264
ENSDARG00000095912	0.27526321794717	1107	high zero count	0.09615217580126813
ENSDARG00000095921	2.2402645614361885	57	other	0.004950925041257708
ENSDARG00000095922	0.9778059588668374	1531	high zero count	0.1329801094415009
ENSDARG00000095933	0.5010495090023042	289	other	0.025102058542517156
ENSDARG00000095947	0.7467660046991902	85	other	0.007382958394857987
ENSDARG00000095949	0.4824611522141372	826	other	0.0717449839312082
ENSDARG00000095969	-0.19295746650026344	882	other	0.07660905063840875
ENSDARG00000095974	0.42540616777475954	656	other	0.05697906714149223
ENSDARG00000096003	1.6239131210360611	118	other	0.010249283418744029
ENSDARG00000096030	0.6123943377573499	975	other	0.08468687570572396
ENSDARG00000096045	0.6190514142275118	307	other	0.026665508555545905
ENSDARG00000096053	0.5634687445861398	688	other	0.05975853383132112
ENSDARG00000096072	1.7783349526165713	1408	high zero count	0.12229653435247112
ENSDARG00000096083	-0.2191257469820327	1326	high zero count	0.11517415095978459
ENSDARG00000096095	0.007395771023718973	1288	high zero count	0.11187353426561279
ENSDARG00000096118	1.478978899400862	92	other	0.007990966733258055
ENSDARG00000096120	0.03744796528922229	158	other	0.013723616781030139
ENSDARG00000096141	0.5956908642785155	1904	high zero count	0.1653782680448189
ENSDARG00000096142	0.04321792936085129	595	other	0.051680708764005906
ENSDARG00000096161	1.1355134380721372	383	other	0.03326674194388952
ENSDARG00000096186	0.007806546635540516	1411	high zero count	0.12255710935464258
ENSDARG00000096217	0.28409312975144607	682	other	0.0592373838269782
ENSDARG00000096229	0.01595497671488194	2861	high zero count	0.2485016937375141
ENSDARG00000096242	1.0420896679140572	1362	high zero count	0.1183010509858421
ENSDARG00000096249	1.1668455605193655	91	other	0.007904108399200903
ENSDARG00000096257	1.0140424268363923	622	other	0.054025883783549035
ENSDARG00000096262	-0.12256657023661503	3685	high zero count	0.320072961000608
